発売日,クロスレビュー(評価),容量(bit),ジャンル,メーカー,タイトル,価格,ジョブカテゴリ,カウント,メモリ(S-RAM)(Kbit)
1994-02-11,-,6,SLG,ウルフ・チーム,緋王伝魔物達との誓い,"￥11,800","￥12,000代",0,256
1994-02-11,-,6,SLG,光栄,トップマネジメントⅡ,"￥14,800","￥15,000代",0,64
1994-02-11,-,4,TAB,EAV,スーパーヅガンハコテン城からの招待状,"￥8,800","￥9,000代",0,0
1994-02-18,-,4,ACT,エピック・ソニーレコード,迦楼羅王(カルラオウ),"￥8,900","￥9,000代",0,0
1994-02-18,-,4,ACT,データイースト,戦え原始人3主役はやっぱりJOE＆MAC,"￥8,500","￥8,500代",0,0
1994-02-18,-,5,ACT,バンプレスト、ザムス,鉄腕アトム,"￥9,000","￥9,000代",0,0
1994-02-18,33,7,ETC,アスキー,ダービースタリオンⅡ,"￥12,800","￥13,000代",0,256
1994-02-18,-,4,SLG,セタ,デザートファイター,"￥9,800","￥10,000代",0,64
1994-02-25,-,6,ACT,キングレコード,総合格闘技アストラルバウト2,"￥9,700","￥9,500代",0,0
1994-02-25,-,4,ACT,ベック,サイボーグ009,"￥8,800","￥9,000代",0,0
1994-02-25,-,4,RAC,メルダック,宇宙レースアストロゴー!ゴー!,"￥9,800","￥10,000代",0,64
1994-02-25,-,4,SHT,アクレイムジャパン,T-2ザ・アーケードゲーム,"￥8,900","￥9,000代",0,0
1994-02-25,-,7,SLG,光栄,大航海時代Ⅱ,"￥11,800","￥12,000代",0,256
1994-02-25,-,4,SPT,パック・イン・ビデオ,ラモス瑠偉のワールドワイドサッカー,"￥9,500","￥9,500代",0,0
1994-02-25,-,4,SPT,ビーアイ,ストバスヤロウ将,"￥9,000","￥9,000代",0,0
1994-02-25,-,2,TAB,カロッツェリアジャパン,パチスロランドぱちぱちコインの伝説,"￥9,800","￥10,000代",0,0
1994-02-26,34,6,TAB,エニックス,いただきストリート2ネオンサインはバラ色に,"￥9,800","￥10,000代",0,64
1994-02-28,-,6,ETC,日本物産,スーパー本命GⅠ制覇,"￥9,800","￥10,000代",0,64
1994-03-04,-,7,ACT,カプコン,ザ・キングオブドラゴンズ,"￥9,800","￥10,000代",0,0
1994-03-04,-,2,PUZ,イマジニア,スーパーループス,"￥8,900","￥9,000代",0,0
1994-03-04,-,6,RPG,アトラス,カブキロックス,"￥9,800","￥10,000代",0,64
1994-03-04,-,4,SPT,EAV,ジーコサッカー,"￥9,800","￥10,000代",0,0
1994-03-04,-,4,SPT,ナムコ,スーパーファミスタ3,"￥8,800","￥9,000代",0,64
1994-03-11,-,5,ACT,サンソフト,すごいへべれけ,"￥8,900","￥9,000代",0,0
1994-03-11,-,6,ACT,バンダイ,機動戦士Vガンダム,"￥9,800","￥10,000代",0,0
1994-03-11,-,4,RPG,カルチャーブレーン,ファーストクィーンオルニック戦記,"￥9,800","￥10,000代",0,64
1994-03-11,-,6,SLG,イマジニア,ギャラクシーロボ,"￥9,800","￥10,000代",0,64
1994-03-11,-,7,SLG,日本テレネット、ウルフ・チーム,斬IIIスピリッツ,"￥12,800","￥13,000代",0,256
1994-03-11,34,7,SPT,コナミ,実況パワフルプロ野球'94,"￥9,000","￥9,000代",0,0
1994-03-11,-,7,SPT,コナミ,リーサルエンフォーサーズ,"￥9,800","￥10,000代",0,0
1994-03-18,-,6,ACT,タイトー,ソニックブラストマンⅡ,"￥9,500","￥9,500代",0,0
1994-03-18,-,4,ETC,アスミック,ダービージョッキー騎手王への道,"￥9,800","￥10,000代",0,64
1994-03-18,-,7,ETC,ジャレコ,きんぎょ注意報!とびだせ!ゲーム学園,"￥9,800","￥10,000代",0,0
1994-03-18,33,7,RPG,アトラス,真・女神転生Ⅱ,"￥9,990","￥10,000代",0,64
1994-03-18,-,4,RPG,カプコン,アイ・オブ・ザ・ビホルダー,"￥12,800","￥13,000代",0,256
1994-03-18,-,7,RPG,ショウエイシステム,イデアの日,"￥9,700","￥9,500代",0,64
1994-03-18,-,5,SLG,光栄,独立戦争,"￥11,800","￥12,000代",0,64
1994-03-18,-,4,SPT,ナグザット,スーパーナグザットオープンゴルフで勝負だどらぼっちゃん,"￥9,500","￥9,500代",0,64
1994-03-18,-,6,SPT,ハドソン,Jリーグスーパーサッカー,"￥9,500","￥9,500代",0,64
1994-03-18,-,5,TAB,タカラ,スーパー人生ゲーム,"￥9,800","￥10,000代",0,16
1994-03-18,-,4,TAB,データイースト,サイド・ポケット,"￥8,500","￥8,500代",0,0
1994-03-18,-,4,TAB,バンプレスト、ザムス,あさめしまえにゃんこ,"￥8,800","￥9,000代",0,0
1994-03-18,-,4,TAB,パック・イン・ビデオ,ぎゅわんぶらあ自己中心派2ドラポンクエスト,"￥8,900","￥9,000代",0,0
1994-03-19,32,9,ACT,任天堂,スーパーメトロイド,"￥9,800","￥10,000代",71,64
1994-03-25,-,6,ACT,アスキー,メルファンドストーリーズ,"￥9,800","￥10,000代",0,0
1994-03-25,-,4,ACT,イマジニア,スペースエース,"￥9,800","￥10,000代",0,0
1994-03-25,-,4,ACT,エニックス,南国少年パプワくん,"￥8,800","￥9,000代",0,0
1994-03-25,-,2,ACT,ケムコ,スーパートロールアイランド,"￥8,900","￥9,000代",0,0
1994-03-25,-,7,ADV,ナムコ,ザブルークリスタルロッド,"￥9,800","￥10,000代",0,64
1994-03-25,-,4,PUZ,日本コンピュータシステム,あらいぐまラスカル,"￥8,900","￥9,000代",0,0
1994-03-25,-,2,RPG,キャラクターソフト,けろけろけろっぴの冒険日記,"￥6,980","￥7,000代",0,0
1994-03-25,31,5,RPG,データイースト,シャドウラン,"￥9,800","￥10,000代",0,64
1994-03-25,-,6,RPG,バンプレスト,剣勇伝説ヤイバ(YAIBA),"￥9,800","￥10,000代",0,64
1994-03-25,-,2,SHT,タイトー,スペースインベーダーTHEORIGINALGAME,"￥4,980","￥5,000代",0,0
1994-03-25,-,6,SLG,バンプレスト,スーパーロボット大戦EX,"￥9,800","￥10,000代",37,64
1994-03-25,-,4,SPT,アクレイムジャパン,チャンピオンズワールドクラスサッカー,"￥8,900","￥9,000代",0,0
1994-03-25,-,5,SPT,カプコン,ロックマンズサッカー,"￥9,000","￥9,000代",0,0
1994-03-25,-,4,SPT,ヨネザワ,スーパーホッケー'94,"￥8,900","￥9,000代",0,0
1994-03-25,-,7,TAB,セタ,スーパーリアル麻雀PIV,"￥9,800","￥10,000代",0,0
1994-03-25,-,4,TAB,ナグザット,スーパー五目ならべ連珠,"￥8,800","￥9,000代",0,0
1994-03-26,-,6,SPT,バンダイ,テレビアニメスラムダンク四強激突!!,"￥9,800","￥10,000代",0,0
1994-03-30,-,9,SPT,カプコン,マッスルボマー,"￥9,980","￥10,000代",0,0
1994-03-30,-,2,TAB,コナミ,真・麻雀,"￥9,000","￥9,000代",0,64
1994-03-31,-,2,SPT,日本物産,アンドレ・アガシテニス,"￥8,800","￥9,000代",0,0
1994-04-01,-,4,RAC,フォーラム,スーパーインディチャンプ,"￥9,200","￥9,000代",0,64
1994-04-01,-,2,TAB,バップ,スーパーダブル役満,"￥9,000","￥9,000代",0,0
1994-04-02,37,9,RPG,スクウェア,ファイナルファンタジーⅥ,"￥11,400","￥11,500代",255,64
1994-04-06,-,6,SLG,光栄,項劉記,"￥12,800","￥13,000代",0,64
1994-04-08,-,7,ACT,ダイナミック企画,紫炎ザ・ブレイドチェイサー,"￥9,600","￥9,500代",0,0
1994-04-08,-,4,SPT,EAV,NHLプロホッケー'94,"￥9,800","￥10,000代",0,0
1994-04-08,-,2,TAB,ナグザット,スーパー囲碁碁王,"￥14,800","￥15,000代",0,0
1994-04-15,-,4,ACT,アルトロン,ピンクパンサー,"￥9,500","￥9,500代",0,0
1994-04-15,-,6,ACT,バンダイ,ろくでなしBLUES対決!東京四天王,"￥9,800","￥10,000代",0,0
1994-04-15,-,4,RPG,ヘクト,夢迷宮きぐるみ大冒険,"￥9,800","￥10,000代",0,64
1994-04-22,-,7,RAC,ビデオシステム,F-1GRANDPRIXPARTⅢ,"￥9,900","￥10,000代",0,64
1994-04-22,-,7,SHT,データム・ポリスター,メルヘンアドベンチャーコットン100%,"￥9,300","￥9,500代",0,0
1994-04-22,-,6,SLG,ベック,機動警察パトレイバー,"￥9,800","￥10,000代",0,64
1994-04-28,-,8,ACT,東宝、小学館プロダクション,らんま1／2超技乱舞篇,"￥9,980","￥10,000代",0,0
1994-04-28,-,4,ACT,ハドソン,スーパーボンバーマン2,"￥8,500","￥8,500代",0,0
1994-04-28,-,4,ETC,アテナ,笑っていいとも!タモリンピック,"￥9,500","￥9,500代",0,0
1994-04-28,-,4,ETC,ヴァージンゲーム,ダイナマイト・ザ・ラスベガス,"￥8,900","￥9,000代",0,0
1994-04-28,-,2,SPT,タカラ,平成イヌ物語バウポップンスマッシュ!!,"￥7,800","￥8,000代",0,0
1994-04-28,-,4,TAB,日本物産,スーパーパチスロマージャン,"￥9,500","￥9,500代",0,16
1994-04-28,-,4,TAB,バンプレスト、ザムス,フォーチュン・クエストダイスをころがせ!,"￥9,800","￥10,000代",0,0
1994-04-29,-,7,ACT,テクノスジャパン,新・熱血硬派くにおたちの挽歌,"￥9,800","￥10,000代",0,0
1994-04-29,-,6,RPG,日本テレネット,ダークキングダム,"￥9,800","￥10,000代",0,64
1994-04-29,-,7,SPT,アクレイムジャパン,NBAJAM(ジャム),"￥9,800","￥10,000代",0,0
1994-04-29,-,6,SPT,アスク講談社,ナイスDEショット,"￥9,800","￥10,000代",0,64
1994-05-01,31,6,SPT,エポック社,Jリーグエキサイトステージ'94,"￥9,800","￥10,000代",0,64
1994-05-13,-,4,SPT,ビーアイ,伊達公子のバーチャルテニス,"￥9,000","￥9,000代",0,0
1994-05-20,-,4,TAB,ココナッツジャパンエンターテイメント,パチ夫くんSPECIAL2,"￥9,980","￥10,000代",0,64
1994-05-27,-,8,ACT,データイースト,ファイターズヒストリー,"￥9,800","￥10,000代",0,0
1994-05-27,-,2,ACT,バンダイ,クレヨンしんちゃん2大魔王の逆襲,"￥6,800","￥7,000代",0,0
1994-05-27,-,2,ETC,ケイエスエス,競馬予想馬券錬金術,"￥9,500","￥9,500代",0,64
1994-05-27,-,2,PUZ,テクノスジャパン,くにおのおでん,"￥6,900","￥7,000代",0,0
1994-05-27,-,6,RAC,BPS,ドリフトキング首都高バトル'94土屋圭市＆坂東正明,"￥9,800","￥10,000代",0,64
1994-05-27,-,7,SHT,パック・イン・ビデオ,スーパーバトルタンク2,"￥9,800","￥10,000代",0,0
1994-05-27,-,4,SLG,バンダイ,SDガンダムGX,"￥9,800","￥10,000代",0,64
1994-06-04,32,4,RAC,任天堂,ワイルドトラックス,"￥9,800","￥10,000代",0,512
1994-06-08,-,7,ETC,ヘクト,サラブレッドブリーダーⅡ,"￥12,800","￥13,000代",0,256
1994-06-10,-,6,ACT,カプコン,ナイツオブザラウンド,"￥9,500","￥9,500代",0,0
1994-06-10,-,7,ACT,ナムコ,幽☆遊☆白書2格闘の章,"￥9,600","￥9,500代",0,0
1994-06-10,-,4,ACT,日本ファルコム,ぽっぷるメイル,"￥8,800","￥9,000代",0,64
1994-06-14,-,1,ETC,任天堂,スーパーゲームボーイ,"￥7,000","￥7,000代",0,0
1994-06-17,-,7,ACT,カルチャーブレーン,SD飛龍の拳,"￥9,800","￥10,000代",0,0
1994-06-17,-,6,ACT,ナツメ,奇々怪界-月夜草子-,"￥9,500","￥9,500代",0,0
1994-06-17,-,7,ACT,パック・イン・ビデオ,やまねこバブジーの大冒険,"￥9,800","￥10,000代",0,0
1994-06-17,-,4,RAC,日本物産,スーパー4WDTHEBAJA(バハ),"￥8,800","￥9,000代",0,0
1994-06-17,-,4,RPG,EAV,ウルティマ外伝黒騎士の陰謀,"￥9,800","￥10,000代",0,16
1994-06-17,-,4,SPT,ココナッツジャパンエンターテイメント,ワールドカップストライカー,"￥9,980","￥10,000代",0,64
1994-06-17,-,4,SPT,ヒューマン,スーパーフォーメーションサッカー'94,"￥9,800","￥10,000代",0,256
1994-06-17,-,4,SPT,ビクターエンタテインメント,FIFAインターナショナル・サッカー,"￥9,800","￥10,000代",0,0
1994-06-17,-,6,TAB,アイマックス,スーパー将棋2,"￥9,800","￥10,000代",0,64
1994-06-24,-,6,ACT,サンソフト,バックス・バニーはちゃめちゃ大冒険,"￥9,200","￥9,000代",0,0
1994-06-24,-,7,ACT,ジャレコ,ジュラシック・パーク,"￥9,800","￥10,000代",0,0
1994-06-24,-,6,PUZ,DEN'Z,ジグザグキャットダチョウ倶楽部も大騒ぎダ,"￥9,500","￥9,500代",0,64
1994-06-24,-,6,RPG,バンプレスト,スレイヤーズ,"￥9,800","￥10,000代",0,64
1994-06-24,-,7,SHT,パック・イン・ビデオ,スーパードッグファイト,"￥9,800","￥10,000代",0,0
1994-06-24,-,4,TAB,イマジニア,スーパービリヤード,"￥9,800","￥10,000代",0,0
1994-06-25,30,10,ACT,カプコン,スーパーストリートファイターⅡ,"￥10,900","￥11,000代",129,0
1994-06-25,-,6,RPG,光栄,ブランディッシュ,"￥10,800","￥11,000代",0,256
1994-06-25,-,4,SPT,日本コンピュータシステム,全日本プロレスファイトだポン!,"￥9,800","￥10,000代",0,0
1994-06-28,-,4,SPT,ヒューマン,テコンドー,"￥8,900","￥9,000代",0,0
1994-07-01,-,9,ACT,ザウルス,ワールドヒーローズ2,"￥9,980","￥10,000代",0,0
1994-07-01,-,4,TAB,POW,遊人のふりふりガールズ,"￥8,900","￥9,000代",0,0
1994-07-08,-,4,ACT,ハドソン,美女と野獣,"￥8,500","￥8,500代",0,0
1994-07-08,-,4,PUZ,BPS,テトリスフラッシュ,"￥8,000","￥8,000代",0,0
1994-07-08,-,6,RPG,エニックス,スラップスティック,"￥9,600","￥9,500代",0,64
1994-07-08,-,6,SPT,イマジニアズーム,ドラッキーのAりーぐさっかー,"￥9,800","￥10,000代",0,0
1994-07-08,-,4,SPT,パック・イン・ビデオ,つり太郎,"￥9,800","￥10,000代",0,16
1994-07-15,-,6,ACT,アスミック,バトルZEQUE伝(ゼクウ),"￥9,800","￥10,000代",0,0
1994-07-15,-,7,ACT,ヴァージンゲーム,ジャングルブック,"￥9,800","￥10,000代",0,0
1994-07-15,-,2,PUZ,データム・ポリスター,キーパー,"￥7,200","￥7,000代",0,0
1994-07-15,-,2,PUZ,バンダイ,美少女戦士セーラームーンSこんどはパズルでおしおきよ!,"￥6,800","￥7,000代",0,0
1994-07-15,-,7,RAC,日本物産,スーパーF1サーカス3,"￥9,900","￥10,000代",0,64
1994-07-15,-,7,RPG,T＆Eソフト,ソード・ワールドSFC2いにしえの巨人伝説,"￥9,900","￥10,000代",0,64
1994-07-15,-,6,RPG,ビクターエンタテインメント,サンサーラ・ナーガ2,"￥9,800","￥10,000代",0,64
1994-07-15,-,2,TAB,ポニーキャニオン,歌舞伎町リーチ麻雀東風戦,"￥8,800","￥9,000代",0,256
1994-07-15,-,2,TAB,魔法,パチスロ研究,"￥9,500","￥9,500代",0,0
1994-07-22,-,2,ACT,カプコン,グーフィーとマックス海賊島の大冒険,"￥7,800","￥8,000代",0,0
1994-07-22,-,6,ACT,ハドソン,超原人,"￥8,800","￥9,000代",0,0
1994-07-22,-,4,PUZ,ホリ電機,ジグソーパーティ,"￥8,200","￥8,000代",0,0
1994-07-22,-,7,RAC,メディアリング,ゼロヨンチャンプRR,"￥9,980","￥10,000代",0,64
1994-07-22,-,7,SPT,ヒューマン,ファイプロ女子オールスタードリームスラム,"￥9,500","￥9,500代",0,0
1994-07-22,-,2,TAB,アテナ,プロ麻雀極Ⅱ,"￥9,800","￥10,000代",0,64
1994-07-28,-,2,SPT,カルチャーブレーン,スーパーウルトラベースボール2,"￥9,800","￥10,000代",0,64
1994-07-29,-,4,ACT,インフォコム,ズールのゆめぼうけん,"￥8,800","￥9,000代",0,0
1994-07-29,-,10,ACT,タカラ,餓狼伝説SPECIAL,"￥10,900","￥11,000代",0,0
1994-07-29,-,4,PUZ,T＆Eソフト,ロードランナーツインジャスティとリバティの大冒険,"￥8,800","￥9,000代",0,0
1994-07-29,-,6,RPG,日本テレネット,天使の詩白き翼の祈り,"￥9,980","￥10,000代",0,64
1994-07-29,-,6,SPT,サンソフト,ワールドカップUSA'94,"￥9,800","￥10,000代",0,64
1994-07-29,-,4,SPT,タイトー,ハットトリックヒーロー2,"￥8,900","￥9,000代",0,0
1994-07-29,-,6,SPT,魔法,甲子園3,"￥9,800","￥10,000代",0,64
1994-07-29,-,4,TAB,アイマックス,スーパーパチンコ,"￥9,800","￥10,000代",0,16
1994-07-29,-,4,TAB,ケイエスエス,パチスロ物語ユニバーサル・スペシャル,"￥9,800","￥10,000代",0,0
1994-07-29,-,7,TAB,日本物産,スーパーニチブツマージャン3吉本劇場篇,"￥10,800","￥11,000代",0,0
1994-08-03,-,8,SPT,ハドソン,スーパーパワーリーグ2,"￥9,800","￥10,000代",0,64
1994-08-05,-,7,ACT,ケムコ,G2ジェノサイド,"￥9,800","￥10,000代",0,0
1994-08-05,-,4,ACT,ジャレコ,すーぱー忍者くん,"￥7,900","￥8,000代",0,0
1994-08-05,-,4,PUZ,アルトロン,アリョールうごく絵Ver2.0,"￥9,800","￥10,000代",0,0
1994-08-05,-,4,PUZ,タカラ,魔法ぽいぽいぽいっと!,"￥8,800","￥9,000代",0,0
1994-08-05,-,6,RPG,バンプレスト,鬼神降臨伝ONI,"￥9,800","￥10,000代",0,64
1994-08-05,-,4,SPT,アイマックス,スーパー高校野球一球入魂,"￥9,800","￥10,000代",0,64
1994-08-05,-,6,SPT,ナムコ,Jリーグサッカープライムゴール2,"￥8,800","￥9,000代",0,0
1994-08-05,-,2,TAB,アイマックス,スーパー花札,"￥8,800","￥9,000代",0,16
1994-08-05,-,4,TAB,ココナッツジャパンエンターテイメント,PinballPINBALL,"￥9,980","￥10,000代",0,0
1994-08-12,-,4,ACT,タイトー,ザ・フリントストーンズ,"￥8,500","￥8,500代",0,0
1994-08-12,-,7,PUZ,サンソフト,レミングス2,"￥9,800","￥10,000代",0,16
1994-08-12,-,4,SHT,ナツメ,WILDGUNS(ワイルドガンズ),"￥9,200","￥9,000代",0,0
1994-08-12,-,4,SLG,光栄,スーパー三國志,"￥9,800","￥10,000代",0,0
1994-08-12,-,6,SPT,タイトー,スーパー究極ハリキリスタジアム2,"￥9,500","￥9,500代",0,64
1994-08-12,-,8,SPT,バリエ,新日本プロレスリング'94バトルフィールドIN闘強導夢,"￥11,800","￥12,000代",0,0
1994-08-12,-,4,SPT,ヒューマン,スーパーファイナルマッチテニス,"￥8,900","￥9,000代",0,0
1994-08-12,-,6,TAB,テクノスジャパン,ポパイいじわる魔女シーハッグの巻,"￥9,500","￥9,500代",0,0
1994-08-19,-,2,TAB,シャノアール,麻雀悟空天竺,"￥9,800","￥10,000代",0,64
1994-08-19,-,2,TAB,バップ,必勝777ファイターⅡパチスロ(秘)情報,"￥9,500","￥9,500代",0,0
1994-08-26,-,7,ACT,ヴィジット,アップルシードプロメテウスの神託,"￥9,800","￥10,000代",0,0
1994-08-26,-,9,ACT,カルチャーブレーン,押忍!!空手部,"￥10,800","￥11,000代",0,0
1994-08-26,-,7,ACT,ケムコ,スーパードラッケン,"￥9,800","￥10,000代",0,64
1994-08-26,-,9,ACT,ショウエイシステム,松村邦洋伝最強の歴史をぬりかえろ!,"￥9,900","￥10,000代",0,0
1994-08-26,-,6,ACT,ナムコ,ハロー!パックマン,"￥8,300","￥8,500代",0,0
1994-08-26,-,7,RPG,トンキンハウス,サイバーナイトⅡ地球帝国の野望,"￥9,900","￥10,000代",0,64
1994-08-26,-,4,SPT,ケイエスエス,横綱物語,"￥9,800","￥10,000代",0,64
1994-08-27,-,9,RPG,任天堂,MOTHER2ギーグの逆襲(マザー2),"￥9,800","￥10,000代",0,64
1994-08-31,-,2,PUZ,キャラクターソフト,サンリオ上海,"￥6,980","￥7,000代",0,0
1994-08-31,-,5,PUZ,サンソフト,へべれけのおいしいパズルはいりませんか,"￥8,900","￥9,000代",0,0
1994-09-02,-,7,RPG,スクウェア,ライブ・ア・ライブ,"￥9,900","￥10,000代",0,64
1994-09-09,-,4,ACT,ヒューマン,ザ・ファイヤーメン,"￥9,300","￥9,500代",0,0
1994-09-09,-,2,SHT,ビクターエンタテインメント,チョップリフターⅢ,"￥7,800","￥8,000代",0,0
1994-09-15,-,4,ACT,コナミ,スパークスター,"￥9,800","￥10,000代",0,0
1994-09-15,-,4,PUZ,サンソフト,上海Ⅲ,"￥8,900","￥9,000代",0,0
1994-09-16,-,4,ACT,アスミック,おでかけレスタ～れれれのれ,"￥8,900","￥9,000代",0,0
1994-09-16,-,2,ETC,カロッツェリアジャパン,リーディングジョッキー,"￥9,800","￥10,000代",0,64
1994-09-16,-,4,TAB,サミー,実戦パチスロ必勝法2,"￥9,980","￥10,000代",0,64
1994-09-18,-,4,ACT,バンダイ,ジャングルの王者ターちゃん世界漫遊大格闘の巻,"￥8,800","￥9,000代",0,0
1994-09-20,-,2,ETC,アテナ,描いて・作って・遊べるデザエモン,"￥12,900","￥13,000代",0,1024
1994-09-21,-,6,ACT,任天堂,カービィボウル,"￥7,900","￥8,000代",0,64
1994-09-22,-,10,ACT,タカラ,サムライスピリッツ,"￥10,900","￥11,000代",0,0
1994-09-22,-,2,ACT,ナムコ,リブルラブル,"￥6,300","￥6,500代",0,0
1994-09-22,-,4,RAC,バリエ,中嶋悟監修F-1HERO'94,"￥9,800","￥10,000代",0,64
1994-09-22,-,7,RPG,アスキー,ウィザップ!暗黒の王,"￥9,900","￥10,000代",0,64
1994-09-22,-,6,SPT,キングレコード,ラリー・ニクソン・スーパー・バスフィッシング,"￥9,800","￥10,000代",0,64
1994-09-22,-,4,SPT,ヒューマン,スーパーフォーメーションサッカー'94ワールドカップファイナルデータ,"￥9,800","￥10,000代",0,256
1994-09-22,-,4,TAB,イマジニア,本家花札,"￥9,800","￥10,000代",0,0
1994-09-23,-,7,ACT,バンプレスト,ゴーストチェイサー電精,"￥9,800","￥10,000代",0,0
1994-09-23,-,7,SLG,光栄,アンジェリーク,"￥9,800","￥10,000代",0,16
1994-09-23,-,7,SPT,スターフィッシュデータ,スーパーブラックバス2,"￥9,800","￥10,000代",0,64
1994-09-23,-,4,TAB,ビック東海,TOKORO'Sマージャン,"￥9,500","￥9,500代",0,0
1994-09-23,-,4,TAB,四次元,麻雀戦国物語,"￥9,300","￥9,500代",0,64
1994-09-29,-,7,ACT,バンダイ,ドラゴンボールZ超武闘伝3,"￥9,800","￥10,000代",90,0
1994-09-30,-,4,ACT,アクレイムジャパン,クラッシュ・ダミー,"￥8,900","￥9,000代",0,0
1994-09-30,-,7,ACT,アクレイムジャパン,バーチャルバート,"￥9,800","￥10,000代",0,0
1994-09-30,-,4,ETC,イマジニア,競馬エイトスペシャル2,"￥9,980","￥10,000代",0,64
1994-09-30,-,4,ETC,コナミ,タイニー・トゥーンアドベンチャーズ～ドタバタ大運動会～,"￥9,000","￥9,000代",0,0
1994-09-30,-,2,RAC,日本コンピュータシステム,バイク大好き!走り屋魂,"￥9,600","￥9,500代",0,16
1994-09-30,-,7,RAC,ヒューマン,ヒューマングランプリ3F1トリプルバトル,"￥10,500","￥10,500代",0,64
1994-09-30,-,7,RPG,アスキー,ダウン・ザ・ワールド,"￥9,800","￥10,000代",0,64
1994-09-30,-,7,SPT,ジャレコ,天龍源一郎のプロレスレヴォリューション,"￥9,800","￥10,000代",0,0
1994-09-30,-,6,SPT,DEN'Z,バークレーのパワーダンク,"￥9,200","￥9,000代",0,0
1994-09-30,-,4,TAB,光栄,麻雀大会Ⅱ,"￥9,800","￥10,000代",0,64
1994-10-07,-,7,ACT,セタ,ノスフェラトゥ,"￥9,800","￥10,000代",0,0
1994-10-07,-,4,ACT,ソフエル,MR.NUTZ,"￥8,800","￥9,000代",0,0
1994-10-07,-,6,SLG,アスミック,シヴィライゼーション世界七大文明,"￥12,800","￥13,000代",0,256
1994-10-14,-,9,ACT,アトラス,豪血寺一族,"￥10,500","￥10,500代",0,0
1994-10-14,-,4,ACT,DEN'Z,UFO仮面ヤキソバンケストラーの黒い陰謀,"￥5,890","￥6,000代",0,0
1994-10-15,-,4,TAB,POW,パチンコファン勝利宣言,"￥9,800","￥10,000代",0,64
1994-10-16,-,4,SPT,ナツメ,下野正希のFishingToBassing,"￥9,800","￥10,000代",0,64
1994-10-19,-,1,PUZ,魔法,はらぺこバッカ,"￥4,980","￥5,000代",0,0
1994-10-21,-,7,ACT,カプコン,デモンズ・ブレイゾン魔界村紋章編,"￥9,800","￥10,000代",0,0
1994-10-21,-,4,ACT,ケムコ,キッドクラウンのクレイジーチェイス,"￥8,800","￥9,000代",0,0
1994-10-21,-,4,RAC,ナムコ,スーパーファミリーサーキット,"￥8,800","￥9,000代",0,64
1994-10-21,-,7,RPG,データイースト,ヘラクレスの栄光IV神々からの贈り物,"￥9,900","￥10,000代",0,64
1994-10-21,-,7,SPT,テクノスジャパン,船木誠勝HYBRIDWRESTLER闘技伝承,"￥9,800","￥10,000代",0,64
1994-10-21,-,4,SPT,トンキンハウス,スーパーラグビー,"￥9,000","￥9,000代",0,64
1994-10-21,-,4,TAB,サンソフト,必殺パチンココレクション,"￥9,800","￥10,000代",0,64
1994-10-21,-,2,TAB,ナグザット,本格麻雀徹萬Ⅱ,"￥8,900","￥9,000代",0,16
1994-10-28,-,2,ACT,アルトロン,化学者ハリーの波乱万丈,"￥8,900","￥9,000代",0,0
1994-10-28,-,6,ACT,サンソフト,少年忍者サスケ,"￥9,800","￥10,000代",0,64
1994-10-28,-,4,ACT,BPS,爆投ドッチャーズバンプス島は大さわぎ,"￥8,500","￥8,500代",0,0
1994-10-28,-,2,ETC,ココナッツジャパンエンターテイメント,スーパーカジノ2,"￥9,800","￥10,000代",0,0
1994-10-28,-,2,PUZ,イマジニアズーム,ドラッキーのパズルツアー'94,"￥8,200","￥8,000代",0,0
1994-10-28,-,7,RPG,アトラス,真・女神転生if…,"￥9,990","￥10,000代",0,64
1994-10-28,-,7,SLG,日本クラリービジネス,イルバニアンの城,"￥9,980","￥10,000代",0,64
1994-10-28,-,8,SLG,やのまん,フェーダ(FEDA)エンブレムオブジャスティス,"￥9,990","￥10,000代",0,64
1994-10-28,-,6,SPT,テクモ,テクモスーパーベースボール,"￥9,800","￥10,000代",0,64
1994-10-28,-,4,SPT,パック・イン・ビデオ,マルチプレイバレーボール,"￥8,900","￥9,000代",0,0
1994-10-28,-,6,SPT,ユタカ,DEARBOYS,"￥9,800","￥10,000代",0,64
1994-10-28,-,4,TAB,ケイエスエス,卒業番外篇ねぇ麻雀しよ!,"￥9,800","￥10,000代",0,64
1994-10-28,-,4,TAB,タイトー,本格派囲碁碁聖,"￥14,800","￥15,000代",0,64
1994-10-28,-,4,TAB,日本テレネット,SANKYOFever!フィーバー!,"￥9,800","￥10,000代",0,0
1994-11-11,-,9,ACT,アクレイムジャパン,モータルコンバットⅡ究極神拳,"￥11,800","￥12,000代",0,0
1994-11-11,-,7,ACT,カプコン,ミッキーとミニーマジカルアドベンチャー2,"￥9,500","￥9,500代",0,0
1994-11-11,-,4,ACT,ジャレコ,ファイヤー・ファイティング,"￥9,890","￥10,000代",0,0
1994-11-11,-,4,ACT,バンダイ,ゴン,"￥8,800","￥9,000代",0,0
1994-11-11,-,7,SPT,コナミ,実況ワールドサッカーPERFECTELEVEN,"￥9,980","￥10,000代",0,64
1994-11-18,-,7,ACT,ハドソン,鋼HAGANE,"￥9,500","￥9,500代",0,0
1994-11-18,-,2,ACT,バンダイ,パニックインなかよしワールド,"￥6,800","￥7,000代",0,0
1994-11-18,-,7,ACT,四次元,花の慶次-雲のかなたに-,"￥9,800","￥10,000代",0,0
